episode,reward,moving_avg_reward,epsilon,loss,deliveries,steps
2100,11.7500,11.8264,0.0500,0.000079,0,250
2101,11.9700,11.8176,0.0500,0.000051,0,250
2102,11.3400,11.8088,0.0500,0.000039,0,250
2103,11.6800,11.8000,0.0500,0.000052,0,250
2104,11.4900,11.7962,0.0500,0.000059,0,250
2105,11.4300,11.7877,0.0500,0.000049,0,250
2106,11.8400,11.7821,0.0500,0.000141,0,250
2107,11.6000,11.7784,0.0500,0.000107,0,250
2108,11.6800,11.7705,0.0500,0.000064,0,250
2109,11.9500,11.7548,0.0500,0.000049,0,250
2110,11.8775,11.7404,0.0500,0.000102,0,250
2111,11.9700,11.7270,0.0500,0.000103,0,250
2112,12.0700,11.7150,0.0500,0.000086,0,250
2113,11.8700,11.7124,0.0500,0.000043,0,250
2114,11.9900,11.7111,0.0500,0.000087,0,250
2115,11.8800,11.7196,0.0500,0.000066,0,250
2116,11.4300,11.7339,0.0500,0.000085,0,250
2117,11.3800,11.7454,0.0500,0.000045,0,250
2118,11.7000,11.7584,0.0500,0.000063,0,250
2119,11.9200,11.7735,0.0500,0.000058,0,250
2120,11.9600,11.7871,0.0500,0.000097,0,250
2121,11.9700,11.8002,0.0500,0.000037,0,250
2122,11.7300,11.8133,0.0500,0.000061,0,250
2123,11.9400,11.8157,0.0500,0.000062,0,250
2124,12.0300,11.8170,0.0500,0.000031,0,250
2125,11.9800,11.8136,0.0500,0.000063,0,250
2126,12.0400,11.8067,0.0500,0.000039,0,250
2127,11.8800,11.8100,0.0500,0.000044,0,250
2128,11.2700,11.8206,0.0500,0.000090,1,250
2129,11.5700,11.8266,0.0500,0.000054,0,250
2130,11.4800,11.8294,0.0500,0.000046,0,250
2131,11.8200,11.8266,0.0500,0.000052,0,250
2132,11.6800,11.8223,0.0500,0.000150,0,250
2133,11.9600,11.8209,0.0500,0.000051,0,250
2134,11.5100,11.8190,0.0500,0.000076,0,250
2135,11.3900,11.8115,0.0500,0.000048,0,250
2136,11.7100,11.7971,0.0500,0.000182,0,250
2137,11.6800,11.7733,0.0500,0.000077,0,250
2138,12.0200,11.7425,0.0500,0.000049,0,250
2139,11.6400,11.7235,0.0500,0.000064,0,250
2140,12.0900,11.7087,0.0500,0.000064,0,250
2141,11.9600,11.7048,0.0500,0.000098,0,250
2142,11.3200,11.7038,0.0500,0.000033,0,250
2143,11.9900,11.6997,0.0500,0.000043,0,250
2144,11.7000,11.6957,0.0500,0.000045,0,250
2145,12.0100,11.6988,0.0500,0.000039,0,250
2146,11.9500,11.7140,0.0500,0.000063,0,250
2147,12.2200,11.7349,0.0500,0.000046,1,250
2148,12.0600,11.7632,0.0500,0.000107,0,250
2149,11.7600,11.7844,0.0500,0.000175,0,250
2150,12.0600,11.8061,0.0500,0.000188,1,250
2151,11.3200,11.8214,0.0500,0.000067,0,250
2152,12.0800,11.8289,0.0500,0.000058,0,250
2153,11.9500,11.8476,0.0500,0.000121,0,250
2154,11.2600,11.8656,0.0500,0.000222,0,250
2155,11.6300,11.8773,0.0500,0.000053,0,250
2156,11.8400,11.8790,0.0500,0.000049,0,250
2157,11.9800,11.8772,0.0500,0.000032,0,250
2158,12.0200,11.8676,0.0500,0.000077,0,250
2159,12.1400,11.8572,0.0500,0.000051,0,250
2160,11.9200,11.8494,0.0500,0.000039,0,250
2161,12.0000,11.8405,0.0500,0.000029,0,250
2162,11.8500,11.8448,0.0500,0.000036,0,250
2163,11.4100,11.8392,0.0500,0.000059,0,250
2164,11.8900,11.8286,0.0500,0.000044,0,250
2165,12.0400,11.8287,0.0500,0.000044,0,250
2166,12.0100,11.8367,0.0500,0.000046,0,250
2167,11.6800,11.8475,0.0500,0.000046,0,250
2168,12.0300,11.8577,0.0500,0.000073,0,250
